id,trans_date,house_age,dist_MRT,num_stores,lat,long,price,X,Y,Xs,Ys
246,2013.416667,7.5,639.6198,5,24.97258,121.54814,40.8,305342.0691,2762852.245,1.49067615,0.399062187
247,2013.416667,16.4,389.8219,6,24.96412,121.54273,40.6,304799.5935,2761912.982,0.948200564,-0.54020134
248,2013.333333,21.7,1055.067,0,24.96211,121.54928,23.1,305461.8626,2761693.005,1.610469679,-0.760178021
249,2013,19,1009.235,0,24.96357,121.54951,22.3,305484.4321,2761854.815,1.633039103,-0.598367784
250,2012.833333,18,6306.153,1,24.95743,121.47516,15,297979.5173,2761146.394,-5.871875701,-1.306789176
251,2013.166667,39.2,424.7132,7,24.97429,121.53917,30,304435.6575,2763038.025,0.584264591,0.584841524
252,2012.916667,31.7,1159.454,0,24.9496,121.53018,13.8,303538.6724,2760299.677,-0.312720513,-2.153505779
253,2012.833333,5.9,90.45606,9,24.97433,121.5431,52.7,304832.428,2763044.038,0.981035017,0.590854396
254,2012.666667,30.4,1735.595,2,24.96464,121.51623,25.9,302123.6142,2761960.143,-1.727778711,-0.493040371
255,2012.666667,1.1,329.9747,5,24.98254,121.54395,51.8,304914.6015,2763953.76,1.063208542,1.5005765
256,2013.416667,31.5,5512.038,1,24.95095,121.48458,17.4,298933.2821,2760432.007,-4.918110841,-2.021176372
257,2012.666667,14.6,339.2289,1,24.97519,121.53151,26.5,303661.884,2763134.662,-0.189508933,0.681478576
258,2013.25,17.3,444.1334,1,24.97501,121.5273,43.9,303236.9071,2763113.066,-0.61448589,0.659882655
259,2013.416667,0,292.9978,6,24.97744,121.54458,63.3,304980.472,2763389.115,1.12907908,0.935931441
260,2013.083333,17.7,837.7233,0,24.96334,121.54767,28.8,305298.745,2761828.589,1.44735204,-0.624594416
261,2013.25,17,1485.097,4,24.97073,121.517,30.7,302198.793,2762634.993,-1.652599963,0.181809799
262,2013.166667,16.2,2288.011,3,24.95885,121.51359,24.4,301859.4756,2761317.807,-1.991917389,-1.135375759
263,2012.916667,15.9,289.3248,5,24.98203,121.54348,53,304867.3779,2763897.079,1.015984969,1.443896287
264,2013.416667,3.9,2147.376,3,24.96299,121.51284,31.7,301782.0113,2761776.085,-2.069381689,-0.677098619
265,2013.166667,32.6,493.657,7,24.96968,121.54522,40.6,305048.5407,2762529.84,1.197147735,0.076657131
266,2012.833333,15.7,815.9314,4,24.97886,121.53464,38.1,303976.2967,2763542.409,0.124903785,1.089226079
267,2013.25,17.8,1783.18,3,24.96731,121.51486,23.7,301984.1616,2762255.358,-1.867231404,-0.197825303
268,2012.833333,34.7,482.7581,5,24.97433,121.53863,41.1,304381.1195,2763042.239,0.529726507,0.589055593
269,2013.416667,17.2,390.5684,5,24.97937,121.54245,40.1,304764.5697,2763602.029,0.913176694,1.148845892
270,2013,17.6,837.7233,0,24.96334,121.54767,23,305298.745,2761828.589,1.44735204,-0.624594416
271,2013.333333,10.8,252.5822,1,24.9746,121.53046,117.5,303556.1283,2763068.896,-0.295264683,0.615712686
272,2012.916667,17.7,451.6419,8,24.96945,121.5449,26.5,305016.3333,2762504.235,1.164940346,0.051051518
273,2012.75,13,492.2313,5,24.96515,121.53737,40.5,304257.9309,2762024.916,0.406537968,-0.428267023
274,2013.416667,13.2,170.1289,1,24.97371,121.52984,29.3,303493.9158,2762970.071,-0.357477172,0.51688773
275,2013.166667,27.5,394.0173,7,24.97305,121.53994,41,304513.9462,2762900.986,0.662553272,0.447802525
276,2012.666667,1.5,23.38284,7,24.96772,121.54102,49.7,304625.3418,2762311.045,0.773948793,-0.142138341
277,2013,19.1,461.1016,5,24.95425,121.5399,34,304518.1893,2760818.598,0.666796364,-1.634585316
278,2013.416667,21.2,2185.128,3,24.96322,121.51237,27.7,301734.4579,2761801.381,-2.11693507,-0.651802061
279,2012.75,0,208.3905,6,24.95618,121.53844,44,304369.9105,2761031.788,0.518517588,-1.42139553
280,2013.416667,2.6,1554.25,3,24.97026,121.51642,31.1,302140.4305,2762582.711,-1.710962477,0.129527631
281,2013.25,2.3,184.3302,6,24.96581,121.54086,45.4,304610.0296,2762099.42,0.758636689,-0.353762944
282,2013.333333,4.7,387.7721,9,24.98118,121.53788,44.8,304302.3887,2763800.676,0.45099579,1.347493022
283,2012.916667,2,1455.798,1,24.9512,121.549,25.6,305438.4757,2760484.45,1.587082728,-1.968732654
284,2013.416667,33.5,1978.671,2,24.98674,121.51844,23.5,302337.4087,2764408.886,-1.51398424,1.955702947
285,2012.916667,15,383.2805,7,24.96735,121.54464,34.4,304991.015,2762271.524,1.139622064,-0.181659474
286,2013.166667,30.1,718.2937,3,24.97509,121.53644,55.3,304159.6759,2763125.544,0.308282921,0.672360806
287,2012.916667,5.9,90.45606,9,24.97433,121.5431,56.3,304832.428,2763044.038,0.981035017,0.590854396
288,2013,19.2,461.1016,5,24.95425,121.5399,32.9,304518.1893,2760818.598,0.666796364,-1.634585316
289,2013.583333,16.6,323.6912,6,24.97841,121.5428,51,304800.331,2763495.836,0.948938026,1.042653091
290,2013.333333,13.9,289.3248,5,24.98203,121.54348,44.5,304867.3779,2763897.079,1.015984969,1.443896287
291,2013.083333,37.7,490.3446,0,24.97217,121.53471,37,303986.284,2762801.422,0.13489101,0.348238957
292,2012.833333,3.4,56.47425,7,24.95744,121.53711,54.4,304235.0569,2761170.819,0.383663944,-1.282364356
293,2013.083333,17.5,395.6747,5,24.95674,121.534,24.5,303921.3215,2761092.045,0.069928526,-1.361137972
294,2012.666667,12.6,383.2805,7,24.96735,121.54464,42.5,304991.015,2762271.524,1.139622064,-0.181659474
295,2013.5,26.4,335.5273,6,24.9796,121.5414,38.1,304658.4602,2763627.081,0.807067276,1.173898346
296,2013.166667,18.2,2179.59,3,24.96299,121.51252,21.8,301749.7,2761775.963,-2.101692995,-0.67722064
297,2012.75,12.5,1144.436,4,24.99176,121.53456,34.1,303962.5889,2764971.242,0.111195956,2.518059048
298,2012.833333,34.9,567.0349,4,24.97003,121.5458,28.5,305106.9461,2762568.843,1.25555311,0.115660121
299,2013.333333,16.7,4082.015,0,24.94155,121.50381,16.7,300879.0365,2759397.893,-2.972356485,-3.055290163
300,2013.166667,33.2,121.7262,10,24.98178,121.54059,46.1,304575.7208,2763868.222,0.724327856,1.41503934
301,2013.083333,2.5,156.2442,4,24.96696,121.53992,36.9,304514.6104,2762226.422,0.663217453,-0.226761618
302,2012.75,38,461.7848,0,24.97229,121.53445,35.7,303959.9806,2762814.61,0.108587617,0.361427293
303,2013.5,16.5,2288.011,3,24.95885,121.51359,23.2,301859.4756,2761317.807,-1.991917389,-1.135375759
304,2013.5,38.3,439.7105,0,24.97161,121.53423,38.4,303938.0647,2762739.203,0.086671711,0.286019967
305,2013.416667,20,1626.083,3,24.96622,121.51668,29.4,302168.3853,2762135.323,-1.683007646,-0.317860048
306,2013.083333,16.2,289.3248,5,24.98203,121.54348,55,304867.3779,2763897.079,1.015984969,1.443896287
307,2013.5,14.4,169.9803,1,24.97369,121.52979,50.2,303488.8762,2762967.836,-0.362516737,0.514652731
308,2012.833333,10.3,3079.89,0,24.9546,121.56627,24.7,307180.8806,2760868.211,3.329487653,-1.584972583
309,2013.416667,16.4,289.3248,5,24.98203,121.54348,53,304867.3779,2763897.079,1.015984969,1.443896287
310,2013.25,30.3,1264.73,0,24.94883,121.52954,19.1,303474.3752,2760214.137,-0.377017724,-2.239046275
311,2013.583333,16.4,1643.499,2,24.95394,121.55174,24.7,305713.9357,2760789.066,1.862542765,-1.664116866
312,2013.166667,21.3,537.7971,4,24.97425,121.53814,42.2,304331.6823,2763033.181,0.480289363,0.579998146
313,2013.583333,35.4,318.5292,9,24.97071,121.54069,78,304590.7025,2762642.098,0.73930959,0.188914887
314,2013.333333,8.3,104.8101,5,24.96674,121.54067,42.8,304590.4349,2762202.355,0.739041928,-0.250828382
315,2013.25,3.7,577.9615,6,24.97201,121.54722,41.6,305249.4355,2762788.735,1.398042587,0.335551455
316,2013.083333,15.6,1756.411,2,24.9832,121.51812,27.3,302306.6013,2764016.656,-1.544791651,1.56347311
317,2013.25,13.3,250.631,7,24.96606,121.54297,42,304822.9674,2762127.962,0.971574392,-0.325221278
318,2012.75,15.6,752.7669,2,24.97795,121.53451,37.5,303963.569,2763441.562,0.112176058,0.988378571
319,2013.333333,7.1,379.5575,10,24.98343,121.53762,49.8,304275.1519,2764049.793,0.42375898,1.59660956
320,2013.25,34.6,272.6783,5,24.95562,121.53872,26.9,304398.4306,2760969.872,0.54703769,-1.483311413
321,2012.75,13.5,4197.349,0,24.93885,121.50383,18.6,300882.1652,2759098.838,-2.969227739,-3.354344658
322,2012.916667,16.9,964.7496,4,24.98872,121.53411,37.7,303918.4877,2764634.338,0.067094778,2.181155124
323,2013,12.9,187.4823,1,24.97388,121.52981,33.1,303490.8133,2762988.889,-0.360579616,0.535705867
324,2013.416667,28.6,197.1338,6,24.97631,121.54436,42.5,304958.7627,2763263.861,1.107369722,0.810678195
325,2012.666667,12.4,1712.632,2,24.96412,121.5167,31.3,302171.2901,2761902.726,-1.680102865,-0.550457203
326,2013.083333,36.6,488.8193,8,24.97015,121.54494,38.1,305020.0607,2762581.786,1.168667751,0.128602957
327,2013.5,4.1,56.47425,7,24.95744,121.53711,62.1,304235.0569,2761170.819,0.383663944,-1.282364356
328,2013.416667,3.5,757.3377,3,24.97538,121.54971,36.7,305499.3284,2763163.028,1.647935465,0.709844595
329,2012.833333,15.9,1497.713,3,24.97003,121.51696,23.6,302195.0497,2762557.443,-1.656343293,0.104259411
330,2013,13.6,4197.349,0,24.93885,121.50383,19.2,300882.1652,2759098.838,-2.969227739,-3.354344658
331,2013.083333,32,1156.777,0,24.94935,121.53046,12.8,303567.0561,2760272.097,-0.284336865,-2.181086414
332,2013.333333,25.6,4519.69,0,24.94826,121.49587,15.6,300074.4615,2760138.167,-3.776931452,-2.315015826
333,2013.166667,39.8,617.7134,2,24.97577,121.53475,39.6,303988.7513,2763200.19,0.137358297,0.747007241
334,2012.75,7.8,104.8101,5,24.96674,121.54067,38.4,304590.4349,2762202.355,0.739041928,-0.250828382
335,2012.916667,30,1013.341,5,24.99006,121.5346,22.8,303967.3692,2764782.958,0.115976223,2.329774813
336,2013.583333,27.3,337.6016,6,24.96431,121.54063,36.5,304587.4681,2761933.181,0.736075101,-0.520002184
337,2012.833333,5.1,1867.233,2,24.98407,121.51748,35.6,302241.6216,2764112.775,-1.609771347,1.659591591
338,2012.833333,31.3,600.8604,5,24.96871,121.54651,30.9,305179.2217,2762422.922,1.327828719,-0.030260701
339,2012.916667,31.5,258.186,9,24.96867,121.54331,36.3,304856.1402,2762417.195,1.004747243,-0.035988435
340,2013.333333,1.7,329.9747,5,24.98254,121.54395,50.4,304914.6015,2763953.76,1.063208542,1.5005765
341,2013.333333,33.6,270.8895,0,24.97281,121.53265,42.9,303778.0167,2762871.493,-0.073376277,0.418310325
342,2013,13,750.0704,2,24.97371,121.54951,37,305479.8849,2762977.969,1.628491906,0.524785706
343,2012.666667,5.7,90.45606,9,24.97433,121.5431,53.5,304832.428,2763044.038,0.981035017,0.590854396
344,2013,33.5,563.2854,8,24.98223,121.53597,46.6,304109.099,2763916.216,0.257706071,1.463032762
345,2013.5,34.6,3085.17,0,24.998,121.5155,41.2,302035.8643,2765654.964,-1.815528619,3.201781079
346,2012.666667,0,185.4296,0,24.9711,121.5317,37.9,303682.842,2762681.71,-0.168550975,0.228526924
347,2013.416667,13.2,1712.632,2,24.96412,121.5167,30.8,302171.2901,2761902.726,-1.680102865,-0.550457203
348,2013.583333,17.4,6488.021,1,24.95719,121.47353,11.2,297815.0175,2761119.236,-6.036375492,-1.333947419
349,2012.833333,4.6,259.6607,6,24.97585,121.54516,53.7,305039.7372,2763213.234,1.188344268,0.760050704
350,2012.75,7.8,104.8101,5,24.96674,121.54067,47,304590.4349,2762202.355,0.739041928,-0.250828382
351,2013,13.2,492.2313,5,24.96515,121.53737,42.3,304257.9309,2762024.916,0.406537968,-0.428267023
352,2012.833333,4,2180.245,3,24.96324,121.51241,28.6,301738.4884,2761803.612,-2.112904525,-0.649571535
353,2012.833333,18.4,2674.961,3,24.96143,121.50827,25.7,301321.2124,2761601.557,-2.530180526,-0.851625966
354,2013.5,4.1,2147.376,3,24.96299,121.51284,31.3,301782.0113,2761776.085,-2.069381689,-0.677098619
355,2013.416667,12.2,1360.139,1,24.95204,121.54842,30.1,305379.5299,2760577.256,1.528136983,-1.875927201
356,2013.25,3.8,383.8624,5,24.98085,121.54391,60.7,304911.3137,2763766.551,1.059920764,1.313367848
357,2012.833333,10.3,211.4473,1,24.97417,121.52999,45.3,303508.8614,2763021.082,-0.342531527,0.567898535
358,2013.416667,0,338.9679,9,24.96853,121.54413,44.9,304938.9966,2762402.019,1.087603599,-0.051163808
359,2013.166667,1.1,193.5845,6,24.96571,121.54089,45.1,304613.1029,2762088.356,0.76170995,-0.364827324
360,2013.5,5.6,2408.993,0,24.95505,121.55964,24.7,306511.1764,2760915.279,2.659783408,-1.537903923
361,2012.666667,32.9,87.30222,10,24.983,121.54022,47.1,304537.8283,2764003.207,0.686435349,1.550023517
362,2013.083333,41.4,281.205,8,24.97345,121.54093,63.3,304613.7249,2762945.69,0.76233193,0.49250643
363,2013.416667,17.1,967.4,4,24.98872,121.53408,40,303915.4592,2764634.326,0.064066217,2.181143197
364,2013.5,32.3,109.9455,10,24.98182,121.54086,48,304602.9618,2763872.762,0.751568795,1.419578577
365,2013.416667,35.3,614.1394,7,24.97913,121.53666,33.1,304180.1179,2763573.121,0.32872493,1.119937683
366,2012.916667,17.3,2261.432,4,24.96182,121.51222,29.5,301719.8971,2761646.254,-2.131495891,-0.806928985
367,2012.75,14.2,1801.544,1,24.95153,121.55254,24.8,305795.8063,2760522.452,1.944413326,-1.930730733
368,2012.833333,15,1828.319,2,24.96464,121.51531,20.9,302030.7205,2761959.79,-1.820672506,-0.493393315
369,2013.416667,18.2,350.8515,1,24.97544,121.53119,43.1,303629.4674,2763162.226,-0.221925514,0.709043197
370,2012.666667,20.2,2185.128,3,24.96322,121.51237,22.8,301734.4579,2761801.381,-2.11693507,-0.651802061
371,2012.75,15.9,289.3248,5,24.98203,121.54348,42.1,304867.3779,2763897.079,1.015984969,1.443896287
372,2013.5,4.1,312.8963,5,24.95591,121.53956,51.7,304483.1255,2761002.33,0.631732522,-1.450852989
373,2013,33.9,157.6052,7,24.96628,121.54196,41.5,304720.8897,2762151.923,0.869496754,-0.301260628
374,2013.083333,0,274.0144,1,24.9748,121.53059,52.2,303569.1669,2763091.1,-0.282226043,0.637916902
375,2013.25,5.4,390.5684,5,24.97937,121.54245,49.5,304764.5697,2763602.029,0.913176694,1.148845892
376,2013.25,21.7,1157.988,0,24.96165,121.55011,23.8,305545.8775,2761642.393,1.694484506,-0.810790378
377,2013.416667,14.7,1717.193,2,24.96447,121.51649,30.5,302149.9385,2761941.413,-1.701454472,-0.511770426
378,2013.333333,3.9,49.66105,8,24.95836,121.53756,56.8,304280.0934,2761272.902,0.428700442,-1.180281344
379,2013.333333,37.3,587.8877,8,24.97077,121.54634,37.4,305161.1385,2762651.028,1.309745573,0.197845318
380,2013.333333,0,292.9978,6,24.97744,121.54458,69.7,304980.472,2763389.115,1.12907908,0.935931441
381,2013.333333,14.1,289.3248,5,24.98203,121.54348,53.3,304867.3779,2763897.079,1.015984969,1.443896287
382,2013.416667,8,132.5469,9,24.98298,121.53981,47.3,304496.4448,2764000.827,0.645051883,1.547643449
383,2013,16.3,3529.564,0,24.93207,121.51597,29.3,302111.0653,2758352.461,-1.74032761,-4.100722164
384,2012.666667,29.1,506.1144,4,24.97845,121.53889,40.3,304405.5577,2763498.693,0.554164712,1.045510098
385,2012.75,16.1,4066.587,0,24.94297,121.50342,12.9,300839.0675,2759555.031,-3.012325466,-2.898151666
386,2013,18.3,82.88643,10,24.983,121.54026,46.6,304541.8666,2764003.223,0.69047362,1.5500396
387,2012.833333,0,185.4296,0,24.9711,121.5317,55.3,303682.842,2762681.71,-0.168550975,0.228526924
388,2013.25,16.2,2103.555,3,24.96042,121.51462,25.6,301962.822,2761492.101,-1.888571,-0.961082313
389,2013.5,10.4,2251.938,4,24.95957,121.51353,27.3,301853.1154,2761397.535,-1.998277589,-1.055648532
390,2013.25,40.9,122.3619,8,24.96756,121.5423,67.7,304754.6532,2762293.838,0.903260273,-0.159344917
391,2013.5,32.8,377.8302,9,24.97151,121.5435,38.6,304874.0645,2762731.843,1.02267155,0.278659816
392,2013.583333,6.2,1939.749,1,24.95155,121.55387,31.3,305930.1041,2760525.215,2.078711166,-1.927968384
393,2013.083333,42.7,443.802,6,24.97927,121.53874,35.3,304390.0529,2763589.46,0.538659987,1.136276983
394,2013,16.9,967.4,4,24.98872,121.53408,40.3,303915.4592,2764634.326,0.064066217,2.181143197
395,2013.5,32.6,4136.271,1,24.95544,121.4963,24.7,300114.9788,2760933.61,-3.7364142,-1.519573241
396,2012.916667,21.2,512.5487,4,24.974,121.53842,42.5,304360.0621,2763005.602,0.508669128,0.552419135
397,2012.666667,37.1,918.6357,1,24.97198,121.55063,31.9,305593.7426,2762786.804,1.74234963,0.333621112
398,2013.416667,13.1,1164.838,4,24.99156,121.53406,32.2,303912.2014,2764948.89,0.060808413,2.495707217
399,2013.416667,14.7,1717.193,2,24.96447,121.51649,23,302149.9385,2761941.413,-1.701454472,-0.511770426
400,2012.916667,12.7,170.1289,1,24.97371,121.52984,37.3,303493.9158,2762970.071,-0.357477172,0.51688773
401,2013.25,26.8,482.7581,5,24.97433,121.53863,35.5,304381.1195,2763042.239,0.529726507,0.589055593
402,2013.083333,7.6,2175.03,3,24.96305,121.51254,27.7,301751.6943,2761782.616,-2.09969863,-0.670567168
403,2012.833333,12.7,187.4823,1,24.97388,121.52981,28.5,303490.8133,2762988.889,-0.360579616,0.535705867
404,2012.666667,30.9,161.942,9,24.98353,121.53966,39.7,304481.059,2764061.687,0.629666009,1.608503806
405,2013.333333,16.4,289.3248,5,24.98203,121.54348,41.2,304867.3779,2763897.079,1.015984969,1.443896287
406,2012.666667,23,130.9945,6,24.95663,121.53765,37.2,304289.9401,2761081.315,0.4385471,-1.371867668
407,2013.166667,1.9,372.1386,7,24.97293,121.54026,40.5,304546.3079,2762887.823,0.694914959,0.43463936
408,2013,5.2,2408.993,0,24.95505,121.55964,22.3,306511.1764,2760915.279,2.659783408,-1.537903923
409,2013.416667,18.5,2175.744,3,24.9633,121.51243,28.1,301740.4828,2761810.265,-2.110910159,-0.642918064
410,2013,13.7,4082.015,0,24.94155,121.50381,15.4,300879.0365,2759397.893,-2.972356485,-3.055290163
411,2012.666667,5.6,90.45606,9,24.97433,121.5431,50,304832.428,2763044.038,0.981035017,0.590854396
412,2013.25,18.8,390.9696,7,24.97923,121.53986,40.6,304503.1456,2763585.479,0.651752617,1.132295863
413,2013,8.1,104.8101,5,24.96674,121.54067,52.5,304590.4349,2762202.355,0.739041928,-0.250828382
414,2013.5,6.5,90.45606,9,24.97433,121.5431,63.9,304832.428,2763044.038,0.981035017,0.590854396
